id	tweet	lbl
26674	@USER @USER I'm sorry but damn she is hot af	IND
35139	@USER @USER @USER He’s as clueless as out his disgusting looks as he is about every other thing there is to know.	IND
53622	\\\"@USER @USER @USER I didn't see the referred to TV segment, and I don't support the response, but It is very easy to see how you, as a race baiter, can bring out the emotions you are trying to elicit. It is unfortunate that UR willing to sacrifice Black people to make you such a big man\\\"\\\".\\\"\\\"\\\"	IND
60250	@USER shit doesn’t feel real to me. then again... life is very whack and i don’t like how it’s set up to begin with so. idk.	IND
28831	@USER poor triggered snowflake. #MAGA	IND
15936	\\\"@USER @USER @USER @USER @USER @USER @USER @USER @USER So the AR-15 is a fully semi-automatic assault rifle,\\\"\\\" gun control works, and Donald Trump is racist?\\\"\\\"\\\"	IND
87496	@USER AA Mr. Bean should crawl back under his rock.	IND
92935	@USER #oshaeterry #ThugLife #Criminal Behaved as an Ordinary Disposable Criminal. #MAGA #MAGA2020 #MAGARallyRules #TexasPolice	IND
58548	@USER @USER Wonder if he apologized to Diamond and Silk for calling them a “minstrel show?”  He should have been fired but there he is making faces.	IND
82617	@USER @USER @USER And what does this have to do with a lying attorney and a 35 year old claim? I know it's hard for you liberals to look at two things at once	IND
32416	@USER Shut up man  You are useless	IND
36883	@USER Don't you have to weigh under 200 lbs to be considered a 'porn star'?	IND
90194	@USER @USER Go home you’re drunk!!! @USER #MAGA #Trump2020 👊🇺🇸👊 URL	IND
59464	@USER @USER Probably have their violent liberal Antifa in full force showing us just how much they really care about any humans. Nope I'll never fall for their fake sympathy garbage as long as they pay to have strangers beat to a pulp by KKK hooded thugs. Never!	IND
30426	@USER @USER NOT A SNOWBALLS CHANCE IN HELL DIMWIT DEM. Start taking losing like a man.....err...like a....uhm? Whatever you identify as today. WE WILL #MAGA NOT TIRED OF #WINNING SEE YOU IN NOVEMBER FOR THE #REDWAVERISING2018 YOU CAN'T STOP #ScotusKavenaugh	IND
75971	@USER He makes dope ass songs. He’s a singer/writer URL	IND
59657	@USER I want to kiss your ass.	IND
31107	@USER @USER are you talking about me? I’m more Green than MAGA.. sorry if my Twitter grammar isn’t up to par for you.. my eyes are bad.. maybe you’ll critique my latest article too please.. I don’t have well-paid editors so I’m sure I do slip  URL	IND
32074	@USER @USER @USER I should wash your mouth out with soap for saying that! I have the utmost respect and admiration for our cops. I don’t have that for dirt bags who would break into my home.  Gun control means a steady hand not an empty one. Go talk to Antifa buddies about being a drain	IND
37881	@USER He is the worst person.	IND
94169	@USER @USER SHE IS A FUCKING MESS!! I HATE HER SO MUCH	IND
62545	@USER and why do all the issues about Pc only focus on liberals What about conservatives on kneeling on fake patriotism Or Republicans freaking out over an abortion	IND
86153	@USER He won't. He's too grotesquely fat and looks like he never takes a bath. He could go any time.	IND
13566	Democrat can't even compete w @USER #MAGA URL	IND
56208	@USER From your lips to God’s ears Antonio. I will do my part. Let’s hope all Conservatives do their part. And stay vigilant at the polls. Dems are desperate. There WILL be fraud.	IND
51839	@USER Eric u got alot of balls ...	IND
30093	@USER You are that mean ass cousin we all hate lol	IND
53501	@USER the owner of my culo	IND
82697	@USER call me a dog cause DAM... I got a bone for you nigga 😘	IND
20770	@USER @USER Queen Of Rap 😛 Other Bitches can knot relate	IND
72705	@USER Congratulaions. . . who were terrific. . . dont let some fucked up umpire ruin things for you. . . he'd be happy he did.	IND
64790	@USER @USER @USER Almost every one I talked to at work today said fuck canelo. He is the new mayweather	IND
96404	The ”beautiful people” still don’t get it..Shameful! keep digging @USER 'Dregs of society' support Donald Trump. @USER @USER @USER @USER @USER @USER @USER @USER #MAGA URL via @USER	IND
42250	@USER @USER Surely he didn't do anything to damage Veterens Affairs?  If he sullied a reputation it was another department?	IND
62240	@USER Looks like he is in the middle of shitting his pants. Must have ate one booger too many.	IND
11881	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Anarchists are left wing extremists. They stand with antifa.	IND
99766	@USER @USER @USER She is a complete idiot🤡😡	IND
14655	@USER @USER @USER He is embarrassing and just as low a human as possible to diminish the loss of life of the elderly.	IND
35419	@USER @USER ikr? Riding trainer? Have fun running to Lower Rear BackWoodsistan Fucker!	IND
92335	@USER The Democrats don't care. They will do anything to undermine President Trump. People had better realize how serious they are about getting rid of him. Vote Red or suffer under the liberals.	IND
65537	@USER @USER Tomorrow night you get dropped @USER @USER will make sure he is not robbed again  you fraud	IND
45686	Snowflake @USER - whine whine whine #MAGA  baby URL	IND
10981	@USER The reason you don’t have a wife is because you are an ass.	IND
56689	@USER @USER @USER I know who she is but I've never seen her watch a Benfica games this takes shit to a new level	IND
19819	@USER @USER Kerry needs prosecuted for colluding with Iran. This needs to be done quickly. Revoke his security clearance &amp; remove his passport. He is a traitor--always has been!	IND
45927	@USER @USER Got knocked out in the first round and one a shitty decision	IND
84724	@USER Fool on the Hill !	IND
68316	@USER @USER @USER reckon he is upset about Wacky Wednesdays because the boys told him it was absolutely going to be a Mad Monday this time?	IND
59086	@USER Excommunicate the guy. That’ll teach ‘Em.	IND
24621	@USER you are some basic white girl who clearly didn’t know any of them personally and it’s awful what has happened to Mac so why don’t you pay respect to that instead of being disgusting and blaming another innocent human in something that has nothing to do with them.	IND
81890	@USER @USER As I have said the media and money Soros with dip shit Waters is creating a civil war.	IND
68629	@USER Let the leftist democrats riot in the streets with their antifa counterparts.	IND
48534	@USER @USER I'm also a Prohibited Possessor thanks to Obama and his every soldier has  PTSD crazy administration.Can't get life insurance either.Still support the NRA and the work they do for gun rights.Hoping Trump will fix the wrongs of labeling veterans as a means to back-door gun control	IND
28509	@USER Sessions is not doing his job! He is a deep state RINO just like you!	IND
70296	@USER @USER You are out of you damn mind! Feinstinkle had this band then leaked it! She took a lie detector test and hired a lawyer last month! She is accusing a judge of a crime that is 35 years old with no proof! Ruining a mans life over an accusation with no proof you STFU	IND
95458	@USER @USER Trump has no interest in caring the safety of the country.  He doesn’t care about gun control.  So far with all the shooting in the country.  He doesn’t care... he is a selfish person.  Everything is about him	IND
20633	@USER He is like  “Holy jesus fucken Christ”	IND
81309	@USER Moron - Real Americans are PROUD of our accomplishments- you are disgusting for not showing the truth.	IND
20840	@USER He is an idiot and not very smart either.	IND
90047	\\\"@USER on a scale from 1 to 10, how much did you laugh to There is no excuse besides that he is just plain shit\\\"\\\" ?\\\"\\\"\\\"	IND
66457	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER How an #evangelist speaks when he is filled with holy spook URL	IND
94383	@USER @USER @USER @USER @USER @USER @USER @USER How blindly ignorant you are. Shameful people with the deep thinking you lack can vote	IND
73258	@USER @USER HOW DARE YOU!!! Kappa	IND
57128	@USER The guy is not even a white Romanian he is a gypsy!	IND
32082	@USER @USER She is an opportunist. She wanted a cabinet post but Liberals rightly decided she wasn’t good enough for the task. She crossed because Conservatives promised her one. She is a person with no core beliefs. She is not credible and not to be trusted.	IND
14102	\\\"@USER How's her GO FUND ME\\\"\\\" page working, Kamala rama lama ding-dong?  I believe you, Anita, or is it Antifa? The left is off the rails, and heading downhill with a load full of crap. Keep drinking, and smoking your meds.\\\"\\\"\\\"	IND
97924	\\\"@USER Screw you and that keep up\\\"\\\" shit honestly 😂\\\"\\\"\\\"	IND
70501	\\\"@USER I'm glad you think so. I know you could kick his ass yourself, but I'll always have your back.\\\"\\\"  He knows he is doing his best.   \\\"\\\"That's awful. That you had to live like that. No child should have to experience such things.\\\"\\\"  Shitty people like that should not be allowed near+\\\"\\\"\\\"	IND
17890	@USER Flake is a perfect name for this weirdo!	IND
85444	@USER @USER Target is brilliant with this. Keep an eye out (esp online as there’s online only shit that’s amazing) because 1. Autumn (so oranges!) and also target on thanksgiving/Black Friday is THEE place to stock tf up on sheets for the YEAR.	IND
21336	@USER Ah.. classic antifa.. behaviour of trashpeople. =)	IND
86265	@USER And somehow Trump is divine prophecy he's helping them all the wonderful things they wanted to take away from women...Fuck Religion. 2	IND
16462	@USER @USER Conservatives only care about democracy when it's their opinions and so called racist rights are in jeopardy. Anyone else they don't give a shit about. It's sad.	IND
91450	@USER @USER That’s your answer “shut the fuck up”. You should join ANTIFA with all the other loudmouth punks.	IND
80097	@USER why are you so fucking good.	IND
51937	@USER Damn is she ugly!!!!	IND
75046	@USER So babies aren't future men? I suppose ripping their limbs off and sucking their dead bodies out and putting them in the trash. That's sorta thing?	IND
62896	@USER 18 USC sec. 2383 et al. Time to press Federal criminal charges on Eric Holder and the other swamp scum. URL	IND
11924	@USER @USER @USER @USER First have a very old blind guy do a polygraph on you or someone who can pass for you.  Then find a GOP office and throw a fireball through the window. Wear an antifa mask and break some university property. Maybe wear a swimsuit and say you were groped badly!	IND
20500	@USER Do I care 🚫pe.  Hope they fold like a cheap table.  Wonder what the spoiled primadonnas do when their huge salaries can't be made.  Bet it won't be bailed out like GM &amp; Too Big To Fail Banks were	IND
40415	@USER Innocent until proven guilty!         I think time has run out on this! And personnel I think she is lying! And someone is paying her to lie! JMO	IND
41745	930 pm 3rd round: gun control whining and Sen Blumenthal hands still shaking like a leaf as he tells the judge get into the real world. This from a millionaire who has no idea about the real world. @USER @USER #KavanaughConfirmationHearings	IND
54030	@USER @USER Pushed to my limits. URL	IND
30284	@USER @USER Well unless you live in another country he is your President. He won by a long shot!!! Nobody wanted Hillary cause they knew it was be the same as useless Obama policies that did nothing.	IND
79242	@USER But the orange preferred to send the hospital boat away and now she is standing empty. It could have saved many people. Fuck@USER	IND
24172	@USER @USER @USER oh yeah Terry Porters 40 second PI Call (OSU alumn)... naw im over it... Your coach and his scumbag history... If you know anything about his history with Aaron Hernandez you would know what kind of scumbag he is... but OSU is a shithole so the story goes on.. URL	IND
48438	@USER He is the absolute worse. Period. That is all.	IND
19240	@USER You are such a losing Democrat....No one believes what you say...You speak well but part of crooked Democrats....Pers Trump has done more for the USA than any other President put together....LOSER	IND
57872	@USER @USER Well he is really really smart and nothing Woodward wrote in is book is true. Good Lord this is the shit. We see it and hear it everyday all day. Did we really need a Op-ed or a book?	IND
41812	@USER @USER is a blight on womanhood.  Grow up.	IND
65370	@USER @USER @USER @USER Another village missing its idiot!!! 🙄	IND
79390	@USER Comey has pissed on the us Constitution..he is a rat and needs to go away or face consequences	IND
93381	@USER @USER We the dregs of society will make sure you are never president ❗	IND
13906	@USER slap the shit outta her	IND
47283	\\\"@USER And until you gain a greater understanding of that hatred, and how your blanket endorsement just by putting #MAGA and expressing your ignorance to platform by putting anti-openborders\\\"\\\" in your bio, you're going to get hatred in return.\\\"\\\"\\\"	IND
34182	@USER you are not welcome	IND
66982	@USER @USER That is just awful ! He never was much anyway! A grown man acting like that; a bully ! Best to you and hubby Mark ! MAGA 🇺🇸	IND
61599	@USER @USER She is a lying leftist!	IND
73642	@USER @USER Awwww she is so stinking cute! How old is she now?	IND
99778	@USER @USER @USER @USER @USER @USER @USER FUCK yes now i have someone to pressure me to get into every pit that opens up	IND
37844	@USER @USER @USER 👏WELL👏SAID👏👏👏👏👏👏She gets more negative feedback than anyone ever!! Because she is always defending her BAD BEHAVIOR! Way to show her little girl how to act!👏👏👏👏👏👏	IND
82983	@USER @USER Is the vulgar Antifa creep TRYING to look like a woman..or is it that he just can't HELP IT?	IND
43620	@USER If he’d just said “give me a lawyer asshole” they’d have given him Dershowitz.	IND
39162	@USER fucking liar she was happy to play kate nash when you asked her	IND
81307	@USER Griffin thinks she is funny but she's not. She's a disgusting pig!!	IND
21967	@USER He makes a good point. Too bad that is a career death sentence these days.	IND
65754	@USER What kind of classes are you taking? You have ass homework? Is this an anatomy class?	IND
78420	@USER Disgusting.	IND
16218	@USER Conservatives believe attempted rape is a form of flirting.  That’s why we’re getting all the “if you look into my past you won’t believe what I did” nonsense.	IND
33592	\\\"@USER René, it is not your fault.\\\"\\\"  She does not specify just what isn't.  All of it.  He did not make his father do anything.  His father chose to be the coward he was.  At he question, her hand rose to her throat, clasping it lightly. She is ravenous.  She has been for some time-\\\"\\\"\\\"	IND
12422	@USER @USER You are an embarrassing citizen!!	IND
23560	@USER poor Godless liberals	IND
44811	@USER That asshole has so much nerve. Unreal.	IND
34193	@USER @USER @USER There is no such thing. Where is this fascist left? ANTIFA are anarchists. They are not socialists or Democrats. You folks on the right embrace Authoritarianism and fascism. Look at Trump. He attacks all our institutions and the rule of law and fluffs Putin.	IND
42594	\\\"@USER @USER Daniels said her job does not reflect her character, really. She is a cheap, sleezy porn lap dancer. The is no high road\\\"\\\" to take in that type of job\\\"\\\"\\\"	IND
81266	@USER @USER She thought she would be low profile and help the Dem party get rid of Kavanaugh and she could remain anonymous. She most likely was promised this by the party. Now that she can be charged with perjury she will continue with playing a victim. She is not. Lying is a can of worms.	IND
40051	@USER @USER Ramos sounds like a shitty ump	IND
50012	@USER @USER See as he thick. A bad bitch.	IND
65291	@USER Boatload of crap!	IND
36038	@USER @USER And don’t forget #supplymanagement! He has been stubbornly clinging to that that tax. It also distorts all of international trade deals. Just makes life less affordable for the average working family. Only the Liberals...	IND
60587	@USER How is she hiding her ugly personality. She is the worst.	IND
51929	\\\"@USER @USER Or maybe this...The very fine people\\\"\\\" the dipshit \\\"\\\"president\\\"\\\" was talking about.  Antifa isn't the \\\"\\\"left\\\"\\\". They're a fringe, far left, anti fascist movement. To lump the \\\"\\\"left\\\"\\\" in as antifa is to lump the \\\"\\\"right\\\"\\\" in with the neo nazi's and kkk that vote with you...Shhh. URL\\\"	IND
81704	@USER @USER Isn’t that the Amazon bitch from Antifa?	IND
80375	@USER Carrey is looking more like a tranny every day ?!	IND
81683	@USER So you’re saying THIS official is suppose to go back and recall every other violation that was let go and than rule?  Silly ass argument.  She was out of line he called it.  That’s like saying billy Martin didn’t get thrown out in 1975 so how can buck showalter get thrown out	IND
38946	@USER @USER Oh Yes. He is a coward.	IND
38954	@USER @USER This is a blatant threat by #MadMaxineWaters ginning up the ANTIFA base I smell more violence #WakeUpAmerica URL	IND
48788	@USER Fucking sucks when the refs are against you. #KillTheZebras	IND
79058	\\\"@USER @USER @USER LOCK HER UP! Haa! Looool. CANNOT WAIT! What a blatant lie! Somebody is scared boy!! If that F******* B****** trump gets in, we all hang from nooses!\\\"\\\" Who remembers that one? Can't imagine the anxiety she is feeling. Makes me smile.\\\"\\\"\\\"	IND
57446	@USER Wow you really think this works I am going to tell my wife she is going to hell lol	IND
47973	@USER @USER @USER @USER @USER You are a fascist pig. Now go report my to your shitty Twitter so I will be removed.	IND
30162	@USER I think we should be going after Sen Feinstein if she really cared she would not have sat on this issue and made it political.  She is using you like all democratic power seekers be careful who you sell your soul too	IND
12391	@USER @USER You are just another liberal pawn used by the democrats in an attempt to derail Kavanaugh’s confirmation. I don’t believe a word of it. You and your liberal friends are an enemy of the state. Just leave America. We will be better off without people like you. 🚫Liberals	IND
17410	@USER It’s because you are evil!!	IND
39777	@USER you know Scott does not care about gun control. He has done nothing to help our children fight For gun valance stoppage in America. Vote to help our kids in school. Vote DEM. Trump lied to them with him .	IND
19675	@USER Liberals like you WILL never convince us to become lazy entitled victims. But keep trying. I just feel sorry for your son. Having to be raised by someone who will only impart him with the mindset of self-hate and victim-hood.	IND
35710	@USER I’m jealous	IND
80869	@USER he probably had sex twice for boruto and the other sister that no one cares about	IND
93956	@USER @USER Yeah. He’s very immature &amp; can dish out criticism while crying and blocking instead of accepting any. It’s cool. Folks can see him for who he is mostly.	IND
46297	@USER !maybe she was fucking hungry!!! No one knows what kind of home life she has! My goodness  she is a child and this officer could have handled this better. Sorry he needs to be fired	IND
85349	@USER HAHA! You try so hard to be condescending but i'm sure you and stormy can relate! But you are correct on how sad Trump really is. Old man literally owns the Viagra company. Jokes on you kid. URL	IND
12532	@USER Carter was the worst one term President until h was passed for that title by Oba our first Black Racist President!  Kinda like  a Black Jefferson Davis!	IND
72405	#ColinKapernaeck has done nothing but sit on his ass and complain. It’s time black people and die hard white liberals, who think they are down with the cause aka @USER to wake the heck up or STFU! Colin is not a Civil Rights hero or martyr. No where near it.	IND
78191	@USER Are you an ostrich?	IND
10670	@USER Holy fuck I’m so sorry someone violated your trust like that	IND
30245	@USER If only Martin were as obsessed about Christ as he is with homosexuality.	IND
47238	@USER You are turd 💞	IND
97490	\\\"@USER @USER Hillary was blaming women not too long ago.  Better hope the Uneducated\\\"\\\" don't show up to vote again.    “It isn't so much that liberals are ignorant. It's just that they know so many things that aren't so.”\\\"\\\"\\\"	IND
73571	@USER @USER Trump is maga	IND
64917	@USER The album was boring for me 🤒the way his ass took forever to make it and it wasn’t even close to all that djsjsjjs i could NOT	IND
12747	@USER a perfect description of ANTiFA. Fascist shit bags.	IND
96924	@USER Obama was the devil incarnate &amp; Trump is Jesus Christ himself. I get where you are coming from.	IND
93589	@USER And this butt fur thinks he is a know it all	IND
89795	@USER So... Did Angela hook up with a younger guy so she has someone to wipe her butt when she is 75?	IND
42488	@USER Your shabby self and your traitor buddy BO....Gave us #MAGA....stupid your just stupid.	IND
11438	@USER @USER I can understand her wanting her title but all that whining and pissing and moaning stop talking and start getting it done enough already you're a coward when you got to beat somebody when they're not looking	IND
67709	@USER Can you Say Insanity? #LockThemAllUp #HandCuffsForHillary #MAGA URL	IND
28483	\\\"@USER My favorite part is where left leaning people say we should believe all accusations at face value when it comes to sexual misconduct but not when it comes to Keith Ellison. Also I'm a Buddhist who's skeptical, thanks for adding to the all conservatives are Christian\\\"\\\" stereotype.\\\"\\\"\\\"	IND
75967	@USER @USER Excuse me? They got what they had before the hurricane.  Expecting tract houses when you had lean to's and expecting honorable people likeTrump with the corruption they continue to vote in?!? Wake up.  He is flushing the swamp here and they need to flush their swamp there.	IND
51592	@USER John Podesta is a spirit cooking pedo. Here's a photo of him and Valerie Jarrett in a rather compromising situation.  #MAGA #qanon #DrainTheDeepState #DrainTheSwamp URL	IND
24276	@USER He is truly dumb as shit.	IND
39729	@USER @USER Anyone can say or write anything about themselves. Suppose tomorrow she says that she is a prophet and human race needs to follow her.  What does that tell about her ?  Once I see someone as useless moron I stop giving them any attention. You do the same brother. She is nobody.	IND
61942	@USER A quick way to get yourself killed.  Thanks Antifa!	IND
36225	@USER Go to Iran where u belong stupid idiot.	IND
27769	@USER Do really even care what comes out the his foolish and annoying mouth? Go home David and let the adults #MAGA	IND
29839	@USER Alternative: people died in PR because of a freakin HURRICANE you half wit	IND
35109	@USER @USER @USER I'm sure she's worried. Give me a break. Dana is doing a job. You know where u make a living and pay for your own Healthcare etc. You dirt bags that don't even shower crying about gun control should try it.	IND
82767	@USER bakkt is doing what an ETF would have done... they are just not calling it an etf. FUKEN CUUUUUKS	IND
23664	@USER I don't believe she's even getting death threats. Conservatives don't roll that way. Plus her &amp; her attorneys bankroll is Soros	IND
55816	@USER @USER @USER Omg what country were you in?? It wasn’t America. But again you liberals will believe ANYTHING	IND
85088	@USER Call bullsh#t just poor losser	IND
55751	@USER What does a snot nose 18-year-old kid know? He’s just a loud mouth immature punk who the media has placed on a pedestal using to promote gun control. He is fed tag lines to spark controversy in order to bring attention to the gun control debate that he knows nothing about.	IND
58079	@USER @USER @USER You are as cheap as cheap she is...Try with Bible and Quran if you really have guts	IND
